Month,Metric,Region,Product Category,Customer Segment,Marketing Channel,product_seasonality,customer_segment,Value
2024-01,Customer Engagement Score,East,Wine,Medium-Value,Email,Spring,Mid Value,111.83
2024-01,Customer Engagement Score,East,Wine,Medium-Value,Social Media,Spring,Low Value,96.25
2024-01,Customer Engagement Score,East,Wine,Medium-Value,SMS,Winter,Low Value,53.67
2024-01,Customer Engagement Score,East,Wine,Medium-Value,Direct Mail,Spring,High Value,121.33
2024-01,Customer Engagement Score,East,Wine,Low-Value,Email,Spring,Mid Value,101.17
2024-01,Customer Engagement Score,East,Wine,Low-Value,Social Media,Spring,Mid Value,60.72
2024-01,Customer Engagement Score,East,Wine,Low-Value,SMS,Fall,Mid Value,103.26
2024-01,Customer Engagement Score,East,Wine,Low-Value,Direct Mail,Summer,Low Value,76.92
2024-01,Customer Engagement Score,East,Spirits,High-Value,Email,Fall,High Value,52.01
2024-01,Customer Engagement Score,East,Spirits,High-Value,Social Media,Spring,High Value,71.14
2024-01,Customer Engagement Score,East,Spirits,High-Value,SMS,Spring,Mid Value,61.98
2024-01,Customer Engagement Score,East,Spirits,High-Value,Direct Mail,Winter,Low Value,109.36
2024-01,Customer Engagement Score,East,Spirits,Medium-Value,Email,Summer,Mid Value,128.92
2024-01,Customer Engagement Score,East,Spirits,Medium-Value,Social Media,Summer,High Value,58.69
2024-01,Customer Engagement Score,East,Spirits,Medium-Value,SMS,Spring,Low Value,108.68
2024-01,Customer Engagement Score,East,Spirits,Medium-Value,Direct Mail,Spring,High Value,93.17
2024-01,Customer Engagement Score,East,Spirits,Low-Value,Email,Fall,Low Value,78.38
2024-01,Customer Engagement Score,East,Spirits,Low-Value,Social Media,Summer,High Value,114.59
2024-01,Customer Engagement Score,East,Spirits,Low-Value,SMS,Summer,High Value,85.61
2024-01,Customer Engagement Score,East,Spirits,Low-Value,Direct Mail,Summer,Low Value,110.58
2024-01,Customer Engagement Score,East,Non-Alcoholic,High-Value,Email,Fall,Mid Value,60.18
2024-01,Customer Engagement Score,East,Non-Alcoholic,High-Value,Social Media,Fall,Mid Value,74.6
2024-01,Customer Engagement Score,East,Non-Alcoholic,High-Value,SMS,Fall,High Value,68.66
2024-01,Customer Engagement Score,East,Non-Alcoholic,High-Value,Direct Mail,Fall,High Value,67.34
2024-01,Customer Engagement Score,East,Non-Alcoholic,Medium-Value,Email,Fall,Low Value,58.02
2024-01,Customer Engagement Score,East,Non-Alcoholic,Medium-Value,Social Media,Spring,High Value,91.04
2024-01,Customer Engagement Score,East,Non-Alcoholic,Medium-Value,SMS,Summer,Mid Value,61.2
2024-01,Customer Engagement Score,East,Non-Alcoholic,Medium-Value,Direct Mail,Fall,Low Value,146.95
2024-01,Customer Engagement Score,East,Non-Alcoholic,Low-Value,Email,Summer,Mid Value,131.71
2024-01,Customer Engagement Score,East,Non-Alcoholic,Low-Value,Social Media,Winter,High Value,67.09
2024-01,Customer Engagement Score,East,Non-Alcoholic,Low-Value,SMS,Fall,Low Value,142.94
2024-01,Customer Engagement Score,East,Non-Alcoholic,Low-Value,Direct Mail,Spring,High Value,107.16
2024-01,Customer Engagement Score,West,Beer,High-Value,Email,Spring,Low Value,126.95
2024-01,Customer Engagement Score,West,Beer,High-Value,Social Media,Fall,Low Value,82.37
2024-01,Customer Engagement Score,West,Beer,High-Value,SMS,Summer,Low Value,100.76
2024-01,Customer Engagement Score,West,Beer,High-Value,Direct Mail,Spring,High Value,61.48
2024-01,Customer Engagement Score,West,Beer,Medium-Value,Email,Summer,High Value,78.86
2024-01,Customer Engagement Score,West,Beer,Medium-Value,Social Media,Summer,High Value,65.44
2024-01,Customer Engagement Score,West,Beer,Medium-Value,SMS,Fall,High Value,103.26
2024-01,Customer Engagement Score,West,Beer,Medium-Value,Direct Mail,Summer,Mid Value,83.66
2024-01,Customer Engagement Score,West,Beer,Low-Value,Email,Spring,Low Value,56.34
2024-01,Customer Engagement Score,West,Beer,Low-Value,Social Media,Summer,High Value,82.24
2024-01,Customer Engagement Score,West,Beer,Low-Value,SMS,Spring,Low Value,75.46
2024-01,Customer Engagement Score,West,Beer,Low-Value,Direct Mail,Fall,Mid Value,126.02
2024-01,Customer Engagement Score,West,Wine,High-Value,Email,Fall,High Value,97.16
2024-01,Customer Engagement Score,West,Wine,High-Value,Social Media,Fall,Mid Value,84.89
2024-01,Customer Engagement Score,West,Wine,High-Value,SMS,Winter,Low Value,133.06
2024-01,Customer Engagement Score,West,Wine,High-Value,Direct Mail,Summer,High Value,62.43
2024-01,Customer Engagement Score,West,Wine,Medium-Value,Email,Spring,High Value,143.83
2024-01,Customer Engagement Score,West,Wine,Medium-Value,Social Media,Spring,Low Value,56.65
2024-01,Customer Engagement Score,West,Wine,Medium-Value,SMS,Winter,Low Value,107.45
2024-01,Customer Engagement Score,West,Wine,Medium-Value,Direct Mail,Spring,Low Value,63.98
2024-01,Customer Engagement Score,West,Wine,Low-Value,Email,Summer,High Value,70.16
2024-01,Customer Engagement Score,West,Wine,Low-Value,Social Media,Winter,Low Value,66.43
2024-01,Customer Engagement Score,West,Wine,Low-Value,SMS,Summer,Mid Value,116.52
2024-01,Customer Engagement Score,West,Wine,Low-Value,Direct Mail,Fall,High Value,85.88
2024-01,Customer Engagement Score,West,Spirits,High-Value,Email,Summer,Mid Value,89.24
2024-01,Customer Engagement Score,West,Spirits,High-Value,Social Media,Winter,High Value,93.91
2024-01,Customer Engagement Score,West,Spirits,High-Value,SMS,Winter,Low Value,96.27
2024-01,Customer Engagement Score,West,Spirits,High-Value,Direct Mail,Winter,Mid Value,124.76
2024-01,Customer Engagement Score,West,Spirits,Medium-Value,Email,Winter,High Value,73.22
2024-01,Customer Engagement Score,West,Spirits,Medium-Value,Social Media,Spring,Mid Value,88.39
2024-01,Customer Engagement Score,West,Spirits,Medium-Value,SMS,Winter,High Value,140.65
2024-01,Customer Engagement Score,West,Spirits,Medium-Value,Direct Mail,Winter,Low Value,61.69
2024-01,Customer Engagement Score,West,Spirits,Low-Value,Email,Fall,High Value,112.77
2024-01,Customer Engagement Score,West,Spirits,Low-Value,Social Media,Winter,High Value,63.93
2024-01,Customer Engagement Score,West,Spirits,Low-Value,SMS,Fall,Low Value,112.01
2024-01,Customer Engagement Score,West,Spirits,Low-Value,Direct Mail,Summer,Mid Value,139.39
2024-01,Customer Engagement Score,West,Non-Alcoholic,High-Value,Email,Winter,High Value,65.17
2024-01,Customer Engagement Score,West,Non-Alcoholic,High-Value,Social Media,Winter,Mid Value,74.85
2024-01,Customer Engagement Score,West,Non-Alcoholic,High-Value,SMS,Summer,Low Value,53.35
2024-01,Customer Engagement Score,West,Non-Alcoholic,High-Value,Direct Mail,Summer,High Value,126.25
2024-01,Customer Engagement Score,West,Non-Alcoholic,Medium-Value,Email,Summer,High Value,84.21
2024-01,Customer Engagement Score,West,Non-Alcoholic,Medium-Value,Social Media,Winter,Low Value,61.06
2024-01,Customer Engagement Score,West,Non-Alcoholic,Medium-Value,SMS,Summer,Low Value,62.75
2024-01,Customer Engagement Score,West,Non-Alcoholic,Medium-Value,Direct Mail,Summer,Mid Value,129.73
2024-01,Customer Engagement Score,West,Non-Alcoholic,Low-Value,Email,Fall,Mid Value,72.93
2024-01,Customer Engagement Score,West,Non-Alcoholic,Low-Value,Social Media,Fall,High Value,122
2024-01,Customer Engagement Score,West,Non-Alcoholic,Low-Value,SMS,Spring,Low Value,119.39
2024-01,Customer Engagement Score,West,Non-Alcoholic,Low-Value,Direct Mail,Summer,High Value,75.18
2024-01,CLV,North,Beer,High-Value,Email,Summer,High Value,68.16
2024-01,CLV,North,Beer,High-Value,Social Media,Summer,Low Value,108.34
2024-01,CLV,North,Beer,High-Value,SMS,Summer,Low Value,96.2
2024-01,CLV,North,Beer,High-Value,Direct Mail,Spring,Low Value,65.34
2024-01,CLV,North,Beer,Medium-Value,Email,Fall,Mid Value,100.59
2024-01,CLV,North,Beer,Medium-Value,Social Media,Summer,Low Value,51.81
2024-01,CLV,North,Beer,Medium-Value,SMS,Winter,Mid Value,143.21
2024-01,CLV,North,Beer,Medium-Value,Direct Mail,Fall,Low Value,119.67
2024-01,CLV,North,Beer,Low-Value,Email,Winter,High Value,120.72
2024-01,CLV,North,Beer,Low-Value,Social Media,Winter,Mid Value,107.63
2024-01,CLV,North,Beer,Low-Value,SMS,Spring,High Value,92.41
2024-01,CLV,North,Beer,Low-Value,Direct Mail,Winter,Mid Value,143.44
2024-01,CLV,North,Wine,High-Value,Email,Summer,Low Value,95.08
2024-01,CLV,North,Wine,High-Value,Social Media,Fall,Mid Value,148.48
2024-01,CLV,North,Wine,High-Value,SMS,Summer,Low Value,62.47
2024-01,CLV,North,Wine,High-Value,Direct Mail,Spring,Mid Value,136.99
2024-01,CLV,North,Wine,Medium-Value,Email,Summer,Low Value,109.13
2024-01,CLV,North,Wine,Medium-Value,Social Media,Winter,Low Value,55.48
2024-01,CLV,North,Wine,Medium-Value,SMS,Summer,High Value,238.88
2024-01,CLV,North,Wine,Medium-Value,Direct Mail,Summer,High Value,89.82
2024-01,CLV,North,Wine,Low-Value,Email,Summer,Low Value,141.99
2024-01,CLV,North,Wine,Low-Value,Social Media,Winter,Mid Value,84.7
2024-01,CLV,North,Wine,Low-Value,SMS,Spring,High Value,95.22
2024-01,CLV,North,Wine,Low-Value,Direct Mail,Fall,High Value,95.24
2024-01,CLV,North,Spirits,High-Value,Email,Winter,Low Value,67.64
2024-01,CLV,North,Spirits,High-Value,Social Media,Summer,Low Value,91.89
2024-01,CLV,North,Spirits,High-Value,SMS,Fall,High Value,86.24
2024-01,CLV,North,Spirits,High-Value,Direct Mail,Winter,Low Value,244.97
2024-01,CLV,North,Spirits,Medium-Value,Email,Fall,Low Value,67.8
2024-01,CLV,North,Spirits,Medium-Value,Social Media,Summer,High Value,64.87
2024-01,CLV,North,Spirits,Medium-Value,SMS,Summer,High Value,58.53
2024-01,CLV,North,Spirits,Medium-Value,Direct Mail,Spring,High Value,100.22
2024-01,CLV,North,Spirits,Low-Value,Email,Spring,Mid Value,56.71
2024-01,CLV,North,Spirits,Low-Value,Social Media,Summer,Mid Value,70.99
2024-01,CLV,North,Spirits,Low-Value,SMS,Spring,Mid Value,70.51
2024-01,CLV,North,Spirits,Low-Value,Direct Mail,Summer,Mid Value,53.65
2024-01,CLV,North,Non-Alcoholic,High-Value,Email,Fall,Low Value,106.48
2024-01,CLV,North,Non-Alcoholic,High-Value,Social Media,Fall,Low Value,127.55
2024-01,CLV,North,Non-Alcoholic,High-Value,SMS,Summer,Mid Value,102.44
2024-01,CLV,North,Non-Alcoholic,High-Value,Direct Mail,Spring,High Value,90.08
2024-01,CLV,North,Non-Alcoholic,Medium-Value,Email,Spring,High Value,65.52
2024-01,CLV,North,Non-Alcoholic,Medium-Value,Social Media,Summer,Low Value,136.18
2024-01,CLV,North,Non-Alcoholic,Medium-Value,SMS,Summer,High Value,87.33
2024-01,CLV,North,Non-Alcoholic,Medium-Value,Direct Mail,Spring,Low Value,114.4
2024-01,CLV,North,Non-Alcoholic,Low-Value,Email,Spring,High Value,52.54
2024-01,CLV,North,Non-Alcoholic,Low-Value,Social Media,Winter,Mid Value,121.6
2024-01,CLV,North,Non-Alcoholic,Low-Value,SMS,Summer,Mid Value,52.71
2024-01,CLV,North,Non-Alcoholic,Low-Value,Direct Mail,Summer,Low Value,73.11
2024-01,CLV,South,Beer,High-Value,Email,Summer,Mid Value,51.97
2024-01,CLV,South,Beer,High-Value,Social Media,Spring,Low Value,129.99
2024-01,CLV,South,Beer,High-Value,SMS,Spring,Mid Value,115.27
2024-01,CLV,South,Beer,High-Value,Direct Mail,Fall,High Value,59.94
2024-01,CLV,South,Beer,Medium-Value,Email,Winter,Mid Value,122.23
2024-01,CLV,South,Beer,Medium-Value,Social Media,Fall,Low Value,133.02
2024-01,CLV,South,Beer,Medium-Value,SMS,Winter,Mid Value,116.81
2024-01,CLV,South,Beer,Medium-Value,Direct Mail,Winter,Low Value,79.31
2024-01,CLV,South,Beer,Low-Value,Email,Fall,High Value,51.3
2024-01,CLV,South,Beer,Low-Value,Social Media,Spring,Low Value,119.03
2024-01,CLV,South,Beer,Low-Value,SMS,Summer,Mid Value,108.3
2024-01,CLV,South,Beer,Low-Value,Direct Mail,Winter,Low Value,139.27
2024-01,CLV,South,Wine,High-Value,Email,Winter,Low Value,84.18
2024-01,CLV,South,Wine,High-Value,Social Media,Summer,Mid Value,87.97
2024-01,CLV,South,Wine,High-Value,SMS,Spring,High Value,76.81
2024-01,CLV,South,Wine,High-Value,Direct Mail,Spring,Low Value,90.94
2024-01,CLV,South,Wine,Medium-Value,Email,Summer,High Value,93.61
2024-01,CLV,South,Wine,Medium-Value,Social Media,Spring,Mid Value,144.85
2024-01,CLV,South,Wine,Medium-Value,SMS,Summer,High Value,64.01
2024-01,CLV,South,Wine,Medium-Value,Direct Mail,Fall,Low Value,98.74
2024-01,CLV,South,Wine,Low-Value,Email,Winter,Low Value,129.99
2024-01,CLV,South,Wine,Low-Value,Social Media,Spring,Mid Value,52.25
2024-01,CLV,South,Wine,Low-Value,SMS,Winter,Mid Value,104.16
2024-01,CLV,South,Wine,Low-Value,Direct Mail,Spring,Low Value,75.79
2024-01,CLV,South,Spirits,High-Value,Email,Spring,Mid Value,133.49
2024-01,CLV,South,Spirits,High-Value,Social Media,Spring,Mid Value,102.57
2024-01,CLV,South,Spirits,High-Value,SMS,Spring,Mid Value,186.46
2024-01,CLV,South,Spirits,High-Value,Direct Mail,Spring,Low Value,61.78
2024-01,CLV,South,Spirits,Medium-Value,Email,Fall,Low Value,77.41
2024-01,CLV,South,Spirits,Medium-Value,Social Media,Fall,High Value,115.14
2024-01,CLV,South,Spirits,Medium-Value,SMS,Fall,High Value,115.63
2024-01,CLV,South,Spirits,Medium-Value,Direct Mail,Fall,High Value,140
2024-01,CLV,South,Spirits,Low-Value,Email,Fall,Mid Value,109.74
2024-01,CLV,South,Spirits,Low-Value,Social Media,Winter,Low Value,116.5
2024-01,CLV,South,Spirits,Low-Value,SMS,Fall,High Value,141.44
2024-01,CLV,South,Spirits,Low-Value,Direct Mail,Winter,Mid Value,88.31
2024-01,CLV,South,Non-Alcoholic,High-Value,Email,Fall,High Value,54.7
2024-01,CLV,South,Non-Alcoholic,High-Value,Social Media,Summer,Low Value,123.8
2024-01,CLV,South,Non-Alcoholic,High-Value,SMS,Fall,Mid Value,110.32
2024-01,CLV,South,Non-Alcoholic,High-Value,Direct Mail,Summer,Low Value,88.93
2024-01,CLV,South,Non-Alcoholic,Medium-Value,Email,Winter,Low Value,85.57
2024-01,CLV,South,Non-Alcoholic,Medium-Value,Social Media,Fall,Low Value,79.71
2024-01,CLV,South,Non-Alcoholic,Medium-Value,SMS,Spring,Mid Value,97.61
2024-01,CLV,South,Non-Alcoholic,Medium-Value,Direct Mail,Summer,Mid Value,143.68
2024-01,CLV,South,Non-Alcoholic,Low-Value,Email,Fall,High Value,125.99
2024-01,CLV,South,Non-Alcoholic,Low-Value,Social Media,Summer,High Value,109.51
2024-01,CLV,South,Non-Alcoholic,Low-Value,SMS,Summer,High Value,99.64
2024-01,CLV,South,Non-Alcoholic,Low-Value,Direct Mail,Winter,Low Value,83.42
2024-01,CLV,East,Beer,High-Value,Email,Winter,High Value,60.66
2024-01,CLV,East,Beer,High-Value,Social Media,Winter,Low Value,122.82
2024-01,CLV,East,Beer,High-Value,SMS,Spring,High Value,118.84
2024-01,CLV,East,Beer,High-Value,Direct Mail,Fall,Low Value,74.64
2024-01,CLV,East,Beer,Medium-Value,Email,Spring,High Value,129.94
2024-01,CLV,East,Beer,Medium-Value,Social Media,Winter,Mid Value,77.21
2024-01,CLV,East,Beer,Medium-Value,SMS,Summer,High Value,86.1
2024-01,CLV,East,Beer,Medium-Value,Direct Mail,Spring,Low Value,141.73
2024-01,CLV,East,Beer,Low-Value,Email,Winter,High Value,145.02
2024-01,CLV,East,Beer,Low-Value,Social Media,Spring,Mid Value,68.51
2024-01,CLV,East,Beer,Low-Value,SMS,Winter,Mid Value,137.29
2024-01,CLV,East,Beer,Low-Value,Direct Mail,Fall,Low Value,130.66
2024-01,CLV,East,Wine,High-Value,Email,Fall,Mid Value,119.23
2024-01,CLV,East,Wine,High-Value,Social Media,Summer,High Value,74.97
2024-01,CLV,East,Wine,High-Value,SMS,Spring,Low Value,72.12
2024-01,CLV,East,Wine,High-Value,Direct Mail,Summer,Mid Value,318.5
2024-01,CLV,East,Wine,Medium-Value,Email,Fall,Low Value,142.52
2024-01,CLV,East,Wine,Medium-Value,Social Media,Fall,Low Value,106.79
2024-01,CLV,East,Wine,Medium-Value,SMS,Fall,High Value,53.39
2024-01,CLV,East,Wine,Medium-Value,Direct Mail,Fall,Low Value,79.73
2024-01,CLV,East,Wine,Low-Value,Email,Winter,Low Value,147.11
2024-01,CLV,East,Wine,Low-Value,Social Media,Winter,Mid Value,97.42
2024-01,CLV,East,Wine,Low-Value,SMS,Spring,High Value,134.45
2024-01,CLV,East,Wine,Low-Value,Direct Mail,Summer,Mid Value,278.58
2024-01,CLV,East,Spirits,High-Value,Email,Spring,Low Value,73
2024-01,CLV,East,Spirits,High-Value,Social Media,Fall,Mid Value,57.7
2024-01,CLV,East,Spirits,High-Value,SMS,Winter,Mid Value,83.99
2024-01,CLV,East,Spirits,High-Value,Direct Mail,Spring,High Value,56.54
2024-01,CLV,East,Spirits,Medium-Value,Email,Winter,High Value,103.95
2024-01,CLV,East,Spirits,Medium-Value,Social Media,Spring,Low Value,81.88
2024-01,CLV,East,Spirits,Medium-Value,SMS,Winter,Low Value,138.6
2024-01,CLV,East,Spirits,Medium-Value,Direct Mail,Summer,Mid Value,173.72
2024-01,CLV,East,Spirits,Low-Value,Email,Fall,Low Value,52.13
2024-01,CLV,East,Spirits,Low-Value,Social Media,Summer,Mid Value,102.89
2024-01,CLV,East,Spirits,Low-Value,SMS,Spring,High Value,129.88
2024-01,CLV,East,Spirits,Low-Value,Direct Mail,Winter,Low Value,85.07
2024-01,CLV,East,Non-Alcoholic,High-Value,Email,Spring,Mid Value,90.19
2024-01,CLV,East,Non-Alcoholic,High-Value,Social Media,Fall,Low Value,112.75
2024-01,CLV,East,Non-Alcoholic,High-Value,SMS,Summer,Low Value,148.41
2024-01,CLV,East,Non-Alcoholic,High-Value,Direct Mail,Summer,Low Value,91.78
2024-01,CLV,East,Non-Alcoholic,Medium-Value,Email,Fall,Mid Value,123.76
2024-01,CLV,East,Non-Alcoholic,Medium-Value,Social Media,Summer,Low Value,61.05
2024-01,CLV,East,Non-Alcoholic,Medium-Value,SMS,Fall,Low Value,78.72
2024-01,CLV,East,Non-Alcoholic,Medium-Value,Direct Mail,Spring,Mid Value,111.35
2024-01,CLV,East,Non-Alcoholic,Low-Value,Email,Winter,High Value,148.77
2024-01,CLV,East,Non-Alcoholic,Low-Value,Social Media,Spring,Mid Value,88.43
2024-01,CLV,East,Non-Alcoholic,Low-Value,SMS,Winter,High Value,71.83
2024-01,CLV,East,Non-Alcoholic,Low-Value,Direct Mail,Fall,High Value,128.63
2024-01,CLV,West,Beer,High-Value,Email,Fall,Mid Value,91.76
2024-01,CLV,West,Beer,High-Value,Social Media,Summer,Low Value,144.47
2024-01,CLV,West,Beer,High-Value,SMS,Fall,High Value,111.34
